#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000575_00719	945713.IALB_0927	2.29e-58	187.0	COG0097@1|root,COG0097@2|Bacteria	2|Bacteria	J	rRNA binding	rplF	GO:0000027,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070180,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02933	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L6
MGYG000000575_01062	760154.Sulba_1200	3.05e-53	176.0	COG2095@1|root,COG2095@2|Bacteria,1REGK@1224|Proteobacteria,42RH8@68525|delta/epsilon subdivisions,2YPEJ@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	U	membrane	-	-	-	ko:K05595	-	-	-	-	ko00000,ko02000	2.A.95.1	-	-	MarC
MGYG000000575_01412	886379.AEWI01000002_gene542	1.31e-196	558.0	COG0148@1|root,COG0148@2|Bacteria,4NF5M@976|Bacteroidetes,2FMNI@200643|Bacteroidia,3XIYA@558415|Marinilabiliaceae	976|Bacteroidetes	G	Enolase, N-terminal domain	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
MGYG000000575_02377	1396418.BATQ01000016_gene4212	1.1e-72	238.0	COG1657@1|root,COG1657@2|Bacteria,46U97@74201|Verrucomicrobia,2ITWF@203494|Verrucomicrobiae	203494|Verrucomicrobiae	I	PFAM Prenyltransferase squalene oxidase	-	-	-	-	-	-	-	-	-	-	-	-	Prenyltrans
MGYG000000575_02071	744872.Spica_1500	2.93e-83	280.0	COG1269@1|root,COG1269@2|Bacteria,2J594@203691|Spirochaetes	203691|Spirochaetes	C	V-type ATP synthase, subunit I	atpI	-	-	ko:K02123	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	V_ATPase_I
MGYG000000575_01283	313628.LNTAR_12181	9.12e-78	273.0	COG1450@1|root,COG1450@2|Bacteria	2|Bacteria	NU	protein transport across the cell outer membrane	yscC	-	-	ko:K02453,ko:K03219	ko03070,ko05111,map03070,map05111	M00331,M00332,M00542	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15,3.A.6.1,3.A.6.3	-	-	Secretin,Secretin_N
MGYG000000575_03003	1094980.Mpsy_0061	1.34e-140	420.0	COG1014@1|root,arCOG01600@2157|Archaea,2XV2P@28890|Euryarchaeota,2NAK9@224756|Methanomicrobia	224756|Methanomicrobia	C	Pyruvate ferredoxin/flavodoxin oxidoreductase	-	-	1.2.7.7	ko:K00187	ko00280,ko01100,map00280,map01100	-	R07160,R08566,R08567	RC00004,RC02833,RC02856	br01601,ko00000,ko00001,ko01000	-	-	-	POR,TPP_enzyme_C
MGYG000000575_01715	537011.PREVCOP_05487	5.87e-39	138.0	COG0071@1|root,COG0071@2|Bacteria	2|Bacteria	O	Belongs to the small heat shock protein (HSP20) family	hsp20	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	DUF4186,HSP20
MGYG000000575_03097	518766.Rmar_1523	4.38e-183	530.0	COG0606@1|root,COG0606@2|Bacteria,4NE0G@976|Bacteroidetes,1FITT@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	O	Magnesium chelatase, subunit ChlI C-terminal	comM	-	-	ko:K07391	-	-	-	-	ko00000	-	-	-	ChlI,Mg_chelatase,Mg_chelatase_C
MGYG000000575_01837	1321778.HMPREF1982_04521	1.99e-120	351.0	COG2086@1|root,COG2086@2|Bacteria,1TQA0@1239|Firmicutes,247K9@186801|Clostridia,26915@186813|unclassified Clostridiales	186801|Clostridia	C	Electron transfer flavoprotein domain	etfB1	-	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF
MGYG000000575_02469	278957.ABEA03000186_gene1537	2.45e-124	376.0	COG2407@1|root,COG2407@2|Bacteria	2|Bacteria	G	Converts the aldose L-fucose into the corresponding ketose L-fuculose	-	-	-	-	-	-	-	-	-	-	-	-	Arabinose_Isome,Fucose_iso_C
MGYG000000575_01052	754027.HMPREF9554_02650	7.44e-129	383.0	COG0673@1|root,COG0673@2|Bacteria,2J907@203691|Spirochaetes	203691|Spirochaetes	S	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000000575_00854	644282.Deba_1643	7.64e-165	479.0	COG0577@1|root,COG0577@2|Bacteria,1PBKH@1224|Proteobacteria,42MAR@68525|delta/epsilon subdivisions,2WJEU@28221|Deltaproteobacteria	28221|Deltaproteobacteria	V	ABC-type antimicrobial peptide transport system, permease component	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
MGYG000000575_02757	1319815.HMPREF0202_02178	1.96e-82	254.0	COG0217@1|root,COG0217@2|Bacteria,3787I@32066|Fusobacteria	32066|Fusobacteria	K	Transcriptional regulatory protein	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	-	-	-	-	-	-	-	-	-	Transcrip_reg
MGYG000000575_00348	1122931.AUAE01000007_gene1335	2.83e-16	93.2	2EXZP@1|root,33R8R@2|Bacteria,4P0UW@976|Bacteroidetes,2FWYR@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_00627	886293.Sinac_6222	8.06e-15	79.7	COG2165@1|root,COG2165@2|Bacteria,2J4VP@203682|Planctomycetes	203682|Planctomycetes	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_00058	661478.OP10G_2655	1.15e-13	78.6	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02650,ko:K02679	ko02020,ko03070,ko05111,map02020,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02035,ko02044	3.A.15,3.A.15.2	-	-	DUF1080,N_methyl,PIG-L,SBP_bac_10,T2SSG
MGYG000000575_00560	497964.CfE428DRAFT_3173	2.7e-88	275.0	COG0673@1|root,COG0673@2|Bacteria,46TMF@74201|Verrucomicrobia	74201|Verrucomicrobia	S	Oxidoreductase family, NAD-binding Rossmann fold	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MGYG000000575_01677	360107.CHAB381_0848	6.39e-08	62.0	COG0793@1|root,COG0793@2|Bacteria,1MU39@1224|Proteobacteria,42MHD@68525|delta/epsilon subdivisions,2YN9P@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	M	Belongs to the peptidase S41A family	ctpA	-	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ,PDZ_2,Peptidase_S41
MGYG000000575_01766	1121904.ARBP01000002_gene6740	1.59e-25	105.0	COG4659@1|root,COG4659@2|Bacteria,4NQKH@976|Bacteroidetes	976|Bacteroidetes	C	Part of a membrane complex involved in electron transport	rnfG	-	-	ko:K03612	-	-	-	-	ko00000	-	-	-	FMN_bind
MGYG000000575_02459	399741.Spro_2887	6.12e-55	205.0	COG3934@1|root,COG3934@2|Bacteria,1QVN8@1224|Proteobacteria,1RUKS@1236|Gammaproteobacteria,402VC@613|Serratia	1236|Gammaproteobacteria	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9
MGYG000000575_00446	926551.KB900715_gene2228	1.02e-25	110.0	COG2207@1|root,COG2207@2|Bacteria,4PI71@976|Bacteroidetes,1IFHQ@117743|Flavobacteriia,1ET1T@1016|Capnocytophaga	976|Bacteroidetes	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18
MGYG000000575_03608	160799.PBOR_12830	1.95e-155	455.0	COG0644@1|root,COG0644@2|Bacteria,1V18X@1239|Firmicutes,4ISI9@91061|Bacilli,27739@186822|Paenibacillaceae	91061|Bacilli	C	FAD dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	FAD_oxidored
MGYG000000575_02891	585502.HMPREF0645_1712	5.53e-30	135.0	COG3525@1|root,COG3525@2|Bacteria,4NEQN@976|Bacteroidetes,2FVA6@200643|Bacteroidia	976|Bacteroidetes	G	Domain of unknown function (DUF4838)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838,F5_F8_type_C,Glyco_hydro_20b,Glyco_hydro_67N
MGYG000000575_03599	313628.LNTAR_04426	1.77e-102	308.0	COG4974@1|root,COG4974@2|Bacteria	2|Bacteria	L	Belongs to the 'phage' integrase family	xerC	-	-	ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_int_SAM_4,Phage_integrase
MGYG000000575_04016	530564.Psta_1030	5.49e-24	107.0	COG3568@1|root,COG3568@2|Bacteria,2IZ9W@203682|Planctomycetes	203682|Planctomycetes	S	PFAM Endonuclease Exonuclease phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
MGYG000000575_01900	1142394.PSMK_12880	1.32e-11	70.9	COG2165@1|root,COG2165@2|Bacteria,2IXM1@203682|Planctomycetes	203682|Planctomycetes	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_01835	794903.OPIT5_23350	1.14e-77	246.0	COG0524@1|root,COG0524@2|Bacteria,46WCR@74201|Verrucomicrobia	74201|Verrucomicrobia	G	pfkB family carbohydrate kinase	-	-	-	-	-	-	-	-	-	-	-	-	PfkB
MGYG000000575_02955	313628.LNTAR_17608	2.34e-15	79.7	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_03537	794903.OPIT5_04555	4.63e-225	642.0	COG0028@1|root,COG0028@2|Bacteria,46S72@74201|Verrucomicrobia,3K7KC@414999|Opitutae	414999|Opitutae	H	acetolactate synthase large subunit	-	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
MGYG000000575_01204	525146.Ddes_1539	4.09e-125	416.0	COG0553@1|root,COG0553@2|Bacteria,1MV6M@1224|Proteobacteria,42M5P@68525|delta/epsilon subdivisions,2WIW8@28221|Deltaproteobacteria,2M8CS@213115|Desulfovibrionales	28221|Deltaproteobacteria	L	PFAM SNF2-related protein	-	-	2.7.11.1	ko:K08282	-	-	-	-	ko00000,ko01000	-	-	-	Helicase_C,SNF2_N,SNF2_assoc
MGYG000000575_02221	33035.JPJF01000053_gene1580	5.64e-17	89.4	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,24ARJ@186801|Clostridia,3Y051@572511|Blautia	186801|Clostridia	K	Periplasmic binding protein-like domain	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3
MGYG000000575_01907	44251.PDUR_14415	9.44e-101	333.0	COG1882@1|root,COG1882@2|Bacteria,1TPTF@1239|Firmicutes,4HATB@91061|Bacilli,26WMN@186822|Paenibacillaceae	91061|Bacilli	C	Pyruvate formate lyase-like	-	-	2.3.1.54	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120	-	R00212,R06987	RC00004,RC01181,RC02742,RC02833	ko00000,ko00001,ko01000	-	-	-	Gly_radical,PFL-like
MGYG000000575_00969	933262.AXAM01000001_gene371	7.89e-109	339.0	COG1233@1|root,COG1233@2|Bacteria,1MV2R@1224|Proteobacteria,42NXM@68525|delta/epsilon subdivisions,2WJ2I@28221|Deltaproteobacteria,2MKRK@213118|Desulfobacterales	28221|Deltaproteobacteria	Q	Flavin containing amine oxidoreductase	-	-	1.3.99.23	ko:K09516	ko00830,map00830	-	R07163	RC01835	ko00000,ko00001,ko01000	-	-	-	Amino_oxidase,DAO,FAD_binding_2,NAD_binding_8
MGYG000000575_03813	1121447.JONL01000004_gene2773	0.0	1120.0	COG1982@1|root,COG1982@2|Bacteria,1MWK4@1224|Proteobacteria,43E8R@68525|delta/epsilon subdivisions,2X9B8@28221|Deltaproteobacteria,2M9DT@213115|Desulfovibrionales	28221|Deltaproteobacteria	E	Orn/Lys/Arg decarboxylase, C-terminal domain	-	-	4.1.1.19	ko:K01584	ko00330,ko01100,map00330,map01100	M00133	R00566	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	OKR_DC_1,OKR_DC_1_C,OKR_DC_1_N
MGYG000000575_00123	439235.Dalk_1339	6.2e-05	54.7	COG3307@1|root,COG3307@2|Bacteria,1N225@1224|Proteobacteria,42QDQ@68525|delta/epsilon subdivisions,2WM6B@28221|Deltaproteobacteria,2MJQS@213118|Desulfobacterales	28221|Deltaproteobacteria	M	O-Antigen ligase	-	-	-	ko:K18814	-	-	-	-	ko00000,ko02000	9.B.67.1	-	-	TPR_14,TPR_16,TPR_8,Wzy_C
MGYG000000575_01534	887898.HMPREF0551_0509	1.16e-16	87.0	COG3745@1|root,COG3745@2|Bacteria,1RDTQ@1224|Proteobacteria,2VRPP@28216|Betaproteobacteria,1KI7C@119060|Burkholderiaceae	28216|Betaproteobacteria	U	Flp pilus assembly protein RcpC/CpaB	cpaB	-	-	ko:K02279	-	-	-	-	ko00000,ko02035,ko02044	-	-	-	RcpC,SAF
MGYG000000575_00844	1396418.BATQ01000171_gene2993	5.93e-93	318.0	COG3525@1|root,COG3525@2|Bacteria	2|Bacteria	G	beta-N-acetylhexosaminidase activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838
MGYG000000575_00060	794903.OPIT5_15050	1.07e-16	86.3	COG2165@1|root,COG2165@2|Bacteria,46Z9D@74201|Verrucomicrobia,3K9IE@414999|Opitutae	2|Bacteria	U	Protein of unknown function (DUF1559)	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	CD225,DUF4339,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02431	1142394.PSMK_17850	1.09e-253	749.0	COG3250@1|root,COG3250@2|Bacteria	2|Bacteria	G	beta-galactosidase activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4091,F5_F8_type_C,Glyco_hydro_106,Glyco_hydro_20,Glyco_hydro_20b,YSIRK_signal
MGYG000000575_03059	696369.KI912183_gene48	2.46e-34	136.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia,262QY@186807|Peptococcaceae	186801|Clostridia	K	PFAM Bacterial regulatory proteins, lacI family	rbsR2	-	5.1.1.1	ko:K01775,ko:K02529,ko:K03484	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011,ko03000	-	-	-	Beta-lactamase,LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000575_02737	313628.LNTAR_05644	1.07e-07	57.8	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_00415	1304880.JAGB01000001_gene972	1.94e-105	321.0	COG2768@1|root,COG2768@2|Bacteria,1TQAW@1239|Firmicutes,247IS@186801|Clostridia	186801|Clostridia	C	binding domain protein	-	-	-	ko:K07138	-	-	-	-	ko00000	-	-	-	DUF362,Fer4,Fer4_21
MGYG000000575_02847	1216966.BAUC01000028_gene1314	9.83e-116	344.0	COG0463@1|root,COG0463@2|Bacteria,1MWE5@1224|Proteobacteria,1RPCE@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	Catalyzes the transfer of 4-deoxy-4-formamido-L- arabinose from UDP to undecaprenyl phosphate. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides	arnC	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016740,GO:0016757,GO:0016763,GO:0044464,GO:0071944,GO:0099621	2.4.2.53	ko:K10012	ko00520,ko01503,map00520,map01503	M00721,M00761	R07661	RC00005,RC02954	ko00000,ko00001,ko00002,ko01000,ko01005,ko02000	4.D.2.1.8	GT2	iAPECO1_1312.APECO1_4307,iE2348C_1286.E2348C_2398,iECABU_c1320.ECABU_c25880,iECED1_1282.ECED1_2720,iECOK1_1307.ECOK1_2490,iECP_1309.ECP_2297,iECS88_1305.ECS88_2403,iLF82_1304.LF82_0138,iNRG857_1313.NRG857_11430,iUMN146_1321.UM146_05530,iUTI89_1310.UTI89_C2536,ic_1306.c2796	Glycos_transf_2
MGYG000000575_00369	755178.Cyan10605_1458	9.04e-69	225.0	COG1131@1|root,COG1131@2|Bacteria,1G0UC@1117|Cyanobacteria	1117|Cyanobacteria	V	ABC-type multidrug transport system ATPase component	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000575_00033	926561.KB900618_gene65	3.75e-158	461.0	COG0436@1|root,COG0436@2|Bacteria,1TQD6@1239|Firmicutes,2491B@186801|Clostridia,3WB5S@53433|Halanaerobiales	186801|Clostridia	E	Aminotransferase class I and II	dapL	-	2.6.1.83	ko:K10206	ko00300,ko01100,ko01110,ko01130,ko01230,map00300,map01100,map01110,map01130,map01230	M00527	R07613	RC00006,RC01847	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000000575_03252	382464.ABSI01000005_gene1055	8.88e-201	564.0	COG0524@1|root,COG0524@2|Bacteria,46TGU@74201|Verrucomicrobia,2IU0X@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	pfkB family carbohydrate kinase	-	-	-	-	-	-	-	-	-	-	-	-	PfkB
MGYG000000575_03737	596152.DesU5LDRAFT_1498	4.23e-20	87.8	2DPAY@1|root,331AT@2|Bacteria,1N6ZM@1224|Proteobacteria,433C8@68525|delta/epsilon subdivisions,2WY2W@28221|Deltaproteobacteria,2MDE9@213115|Desulfovibrionales	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ASCH
MGYG000000575_02704	1304885.AUEY01000004_gene1012	1.61e-118	373.0	COG3225@1|root,COG3225@2|Bacteria,1MY63@1224|Proteobacteria,42N95@68525|delta/epsilon subdivisions,2WJ0N@28221|Deltaproteobacteria,2MJFD@213118|Desulfobacterales	28221|Deltaproteobacteria	N	ABC-type uncharacterized transport system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_transp_aux
MGYG000000575_03211	1395587.P364_0114330	2.65e-26	124.0	COG1404@1|root,COG3210@1|root,COG1404@2|Bacteria,COG3210@2|Bacteria	2|Bacteria	U	domain, Protein	prtA	-	3.2.1.23	ko:K01190,ko:K07004,ko:K09800,ko:K13277	ko00052,ko00511,ko00600,ko01100,ko02024,map00052,map00511,map00600,map01100,map02024	-	R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000,ko01002,ko02000,ko03110	-	-	-	Alginate_lyase,Astacin,Big_2,Big_5,CAP,CARDB,CHB_HEX_C_1,CW_binding_1,Calx-beta,Cohesin,DUF4982,Disaggr_repeat,EF-hand_5,Endonuclease_1,Exo_endo_phos,FG-GAP,FecR,Fil_haemagg_2,Flg_new,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N,Gram_pos_anchor,HemolysinCabind,Inhibitor_I9,LRR_5,LTD,LXG,Laminin_G_3,Mucin_bdg,Ntox21,Ntox43,PA,PPC,PT-VENN,Peptidase_S74,Peptidase_S8,RCC1,RCC1_2,RHS_repeat,SLH,TamB,Toxin-deaminase,Trypsin_2,VWA,WG_beta_rep,WXG100,fn3,fn3_5
MGYG000000575_00290	237368.SCABRO_02786	2.92e-63	206.0	COG1387@1|root,COG1387@2|Bacteria	2|Bacteria	E	zinc ion binding	hisK	-	3.1.3.15	ko:K04486	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03013	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	PHP,PHP_C
MGYG000000575_02645	313628.LNTAR_14192	2.84e-97	301.0	COG0524@1|root,COG0524@2|Bacteria	2|Bacteria	G	Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway	-	-	-	-	-	-	-	-	-	-	-	-	PfkB
MGYG000000575_00637	269799.Gmet_0815	1.05e-36	143.0	COG0760@1|root,COG0760@2|Bacteria,1MZDK@1224|Proteobacteria,42RVN@68525|delta/epsilon subdivisions,2WNJW@28221|Deltaproteobacteria,43SP4@69541|Desulfuromonadales	28221|Deltaproteobacteria	M	SurA N-terminal domain	-	-	5.2.1.8	ko:K03769	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase,Rotamase_2,Rotamase_3,SurA_N_3
MGYG000000575_01114	1046724.KB889897_gene3315	2.81e-45	155.0	COG3417@1|root,COG3417@2|Bacteria,1R5KN@1224|Proteobacteria,1S3MQ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	COG3417 Collagen-binding surface adhesin SpaP (antigen I II family)	-	-	-	ko:K07337	-	-	-	-	ko00000	-	-	-	LpoB
MGYG000000575_03783	537013.CLOSTMETH_02108	1.09e-26	99.0	COG0254@1|root,COG0254@2|Bacteria,1VEGU@1239|Firmicutes,24QNZ@186801|Clostridia,3WKI1@541000|Ruminococcaceae	186801|Clostridia	J	Binds the 23S rRNA	rpmE	-	-	ko:K02909	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L31
MGYG000000575_02482	1144319.PMI16_04302	2.51e-35	127.0	COG0511@1|root,COG0511@2|Bacteria,1RCXA@1224|Proteobacteria,2VR5S@28216|Betaproteobacteria,4743E@75682|Oxalobacteraceae	28216|Betaproteobacteria	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	accB	-	-	ko:K02160	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742	RC00040,RC00367	ko00000,ko00001,ko00002	-	-	-	Biotin_lipoyl,CTF_NFI
MGYG000000575_00151	313628.LNTAR_20243	6.64e-56	194.0	COG0859@1|root,COG0859@2|Bacteria	2|Bacteria	M	ADP-heptose-lipopolysaccharide heptosyltransferase activity	tibC	-	-	ko:K02841,ko:K02843	ko00540,ko01100,map00540,map01100	M00080	-	-	ko00000,ko00001,ko00002,ko01000,ko01003,ko01005	-	GT9	-	Glyco_transf_9,Hydrolase_like
MGYG000000575_02133	313628.LNTAR_02729	3.9e-115	369.0	COG0557@1|root,COG0557@2|Bacteria	2|Bacteria	K	exoribonuclease II activity	rnr	GO:0000175,GO:0003674,GO:0003724,GO:0003824,GO:0004386,GO:0004518,GO:0004527,GO:0004532,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008408,GO:0008997,GO:0009056,GO:0009057,GO:0009266,GO:0009409,GO:0009628,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016788,GO:0016796,GO:0016817,GO:0016818,GO:0016896,GO:0017111,GO:0019222,GO:0019439,GO:0034458,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0050896,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0140098,GO:1901360,GO:1901361,GO:1901575	-	ko:K12573,ko:K12585	ko03018,map03018	M00391	-	-	ko00000,ko00001,ko00002,ko01000,ko03016,ko03019	-	-	-	HC2,HTH_12,HTH_IclR,OB_RNB,RNB,S1,SmpB
MGYG000000575_02726	82996.sch_15540	2.03e-52	199.0	COG3934@1|root,COG3934@2|Bacteria,1QVN8@1224|Proteobacteria,1RUKS@1236|Gammaproteobacteria,402VC@613|Serratia	1236|Gammaproteobacteria	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9
MGYG000000575_02725	82996.sch_15540	2.03e-52	199.0	COG3934@1|root,COG3934@2|Bacteria,1QVN8@1224|Proteobacteria,1RUKS@1236|Gammaproteobacteria,402VC@613|Serratia	1236|Gammaproteobacteria	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	-	-	-	-	-	-	-	-	-	-	CBM_4_9
MGYG000000575_00383	36875.HQ29_08865	2.03e-132	388.0	COG0115@1|root,COG0115@2|Bacteria,4NEJY@976|Bacteroidetes,2FMPE@200643|Bacteroidia,22XCN@171551|Porphyromonadaceae	976|Bacteroidetes	EH	Branched-chain amino acid aminotransferase	ilvE	-	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_4
